SMILES,IE,EA,n_F,n_O
Oc1ccnc(-c2cc(O)ccn2)c1,6.591607377,2.157204355,0,2
COc1ccccc1[C@H](OC)C(=O)N1CCCC1,6.10946777,1.142558402,0,3
O=C(CCC(=O)OCC(F)(F)F)OCC(F)(F)F,8.259474576,1.609658097,6,4
CCOCOCC,7.207749955,0.35802833,0,2
O=C(O)Cc1ccccc1,6.766972947,1.243763155,0,2
C=C(CC(=O)OC)C(=O)OC,7.579435489,2.227567723,0,4
C[C@@H](O)CCc1ccccc1,6.589449724,0.783662448,0,1
CC(C)=CCC[C@]1(O)C[C@@H](O)C[C@H](C(C)C)C1,6.245045206,0.786077483,0,2
COCCOc1cncc(C#N)n1,7.112016048,2.853160456,0,2
CO[C@H]1CCCCCN1C=O,6.770475861,0.600453371,0,2
O=Cc1ccc(-c2ccco2)cc1,5.934994818,2.712623574,0,2
C=CCc1ccccc1-c1ccccc1,6.179342256,1.482824218,0,0
O=C(Sc1ccccc1)c1ccccc1,6.363370807,2.521086725,0,1
N#CC(C#N)=C(C#N)C#N,8.861819894,4.976309857,0,0
CC1[C@@H](OS(C)([O])[O])CCC[C@@H]1OS(C)([O])[O],7.619360425,0.796713283,0,6
CCCCCC=O,7.407986347,1.633538253,0,1
C[C@@H]1[C@@H]2CCC[C@@H]21,6.298717146,0.506611604,0,0
COc1ccc(/C=C/SC)cc1,5.128407718,1.753561226,0,1
C/C(=N\NC(=S)Nc1ccccc1)c1cnccn1,5.940981309,2.707773689,0,0
S=c1[nH][nH]c(=S)s1,6.229752765,2.767359896,0,0
O=Cc1c(F)c(F)cc(F)c1F,7.203572197,3.081711935,4,1
CCCCCS,6.695990014,0.824674529,0,0
CC(C)(C)c1cncc(Cl)n1,7.049964425,2.338122174,0,0
O=[N+]([O-])c1ccc2[nH]ccc2c1,6.057427531,3.214770242,0,2
CCC[C@H](S)CC,6.623239343,0.594737614,0,0
C1=CCc2ccccc2C1,6.231208155,0.874377482,0,0
Cc1cc(C)cc(C)c1,6.286021643,0.616201763,0,0
Oc1cc(O)cc(O)c1,6.033876092,0.750734736,0,3
CN(C)c1ccc([N][N]c2ccccc2C(=O)O)cc1,5.407747159,2.978610345,0,2
C[C@H](O)C(=O)NCCn1cccc1,5.795239785,1.08552917,0,2
C[C@H]1CCCCC1=O,6.831591769,1.413110187,0,1
Cc1cc(C)c(C=O)c(C)c1,6.67841284,2.332714769,0,1
C=C(C)C(=O)OC(C)(C)C,7.077100444,2.000523683,0,2
O=C1OCC[C@]1(F)Sc1ccccc1,6.318498753,2.669212029,1,2
O=C1c2ccc(F)cc2C(=O)c2c(F)cccc21,7.341533026,3.71271209,2,2
O=[N+]([O-])[C@H]1CCC[C@@H]([N+](=O)[O-])C1,8.676418851,2.977571335,0,4
COc1cc2c(cc1O)[C@H]1CCCN1C(=O)C2,5.634630415,0.949113248,0,3
Cc1c(C)c(C)c(C)c(C)c1C,5.792699711,0.279346888,0,0
CCCCOC(=O)CCCC,7.554623177,0.786711973,0,2
C(/C=C/c1ccccc1)=C\c1ccccc1,5.312209984,2.384021316,0,0
CC(=O)CCCC(C)(C)OC(=O)c1ccc(C)cc1,6.820296217,1.900473836,0,3
CC1(C)[C@H]2CC[C@]1(CS([O])([O])O)C(=O)C2,7.054866757,1.671229562,0,4
COc1c2ccccc2c(OC)c2ccccc12,5.162946665,2.381285897,0,2
O=C(O)CNCP(=O)(O)O,6.261769831,1.631613404,0,5
Cc1ccc(Cl)cc1Cl,6.644957491,2.57149356,0,0
O=C1c2c(Cl)c(Cl)c(Cl)c(Cl)c2C(=O)N1O,7.128765757,3.687337747,0,3
CCCCNC(=S)NCCCC,5.938787992,0.620398169,0,0
COC(=O)c1ccc2c(c1)C(=O)N(O)C2=O,7.023333838,3.493642741,0,5
O=Nc1ccccc1,6.124968849,3.635460432,0,1
CN(C)C,5.387124268,0.299919427,0,0
c1ccc2ncccc2c1,6.447388226,2.130837746,0,0
C=CCOc1ccccc1,6.067775002,0.872510759,0,1
Cc1cc(O)ccc1O,5.55575175,0.566513874,0,2
O=C(c1ccccc1)c1ccccc1,6.857356748,2.600923496,0,1
CCCP(CCC)CCC,5.490300361,0.502004263,0,0
C=C(COS([O])([O])c1ccc(C)cc1)C(=O)OCC,7.294437979,2.135952515,0,5
O=C1OC2(c3ccc(O)cc3Oc3cc(O)ccc32)c2ccccc21,6.193648344,2.233966181,0,5
Cc1ccc(/C=N/Cc2ccc(C)cc2)cc1,6.254785238,1.951176522,0,0
c1ccc(N/N=C(/NNc2ccccc2)c2ccccc2)cc1,4.747593435,1.807980113,0,0
OCC(F)(F)F,8.565522324,0.981151061,3,1
CC(C)(C)C1=CC(=O)C=C(C(C)(C)C)C1=O,7.216930257,3.876079309,0,2
[CH]1[CH][C]2c3c(cccc3-c3cccc4cccc2c34)[CH]1,5.115425697,2.617552738,0,0
C=C(C(=O)OCC)C(OC)(c1ccccc1)c1ccccc1,6.569047197,2.177730117,0,3
Clc1ccc(OP(Oc2ccc(Cl)cc2)Oc2ccc(Cl)cc2)cc1,6.439505989,2.088990368,0,3
CC(=O)OC[C@H]1O[C@@H](OC(C)=O)[C@H](OC(C)=O)[C@@H](OC(C)=O)[C@@H]1OC(C)=O,7.629771906,1.410880236,0,11
N#CC(C#N)c1cccc2ccccc12,6.312665348,2.141173783,0,0
[O]S([O])(O)c1ccc(O)c(C(=O)O)c1,7.027141546,2.618746071,0,6
c1csc(-c2ccc(-c3cccs3)o2)c1,5.101128376,2.178186422,0,1
N#Cc1ccc2c(c1)C(=O)c1cccc(C#N)c1C2=O,7.739804955,4.039332222,0,2
C=Cc1ccc2ncc(C)nc2c1,6.267194813,2.727284934,0,0
Nc1ccc2c(c1)C(=O)c1cccc(N)c1C2=O,5.710122774,3.338149963,0,2
Cc1cc(-c2ccccc2)cc2nccnc12,6.183454723,2.65916718,0,0
C[C@@H]1C[C@H](C#N)CCS1,6.39074547,0.80859151,0,0
N#Cc1csc(C#N)c1,7.304204812,2.666372374,0,0
C[C@@]1(C(=O)O)CCCCS1,6.006436505,0.920545573,0,2
Cc1ccc(C(=O)O)c2nccnc12,6.725752732,2.966053372,0,2
C#Cc1ccc(C)c2nccnc12,6.30026871,2.811349846,0,0
C#C[C@@H]1CCCS[C@@H]1C,6.179283955,0.736261613,0,0
C[C@H]1SCCC[C@H]1O,6.061552085,0.895703163,0,1
C[C@H]1SCCC[C@H]1F,6.204171892,0.524121346,1,0
Nc1ccccc1N,4.914448365,0.795786428,0,0
O=C(Cl)c1ccc2c(c1)C(=O)c1ccccc1C2=O,7.495862052,3.931468867,0,3
CCN1CC(=O)NC(=O)C12CCCCC2,5.763937229,1.681240192,0,2
CCN(CCCS([O])([O])O)c1cccc(OC)c1,5.18181146,1.177205631,0,4
CC1(C)OC[C@H](/N=C/c2ccccc2)[C@H](c2ccc([N+](=O)[O-])cc2)O1,6.539947245,3.348280695,0,4
C[C]1[CH][C]2[CH][C]([CH]1)CCc1cc(c(C)cc1C)CC2,1.86495363,4.843235887,0,0
CCOP(=O)(CC(C)=O)OCC,7.466770797,1.761839386,0,4
COc1ccc(CC(=O)N2CCCC2)cc1OC,5.570485389,0.654167935,0,3
F[C]1[C](F)c2cc3cc4cc5sc(F)cc5cc4cc3cc2C(F)=C1F,2.275935321,5.919753678,5,0
Cc1c(-c2ccccc2)c(C=O)c2ccccn12,5.435748483,2.103226475,0,1
CN(Cc1ccccc1)[N][N]N(C)Cc1ccccc1,4.795384525,1.065174312,0,0
Clc1cc(Cl)c(-c2ccccc2)c(Cl)c1,6.579816859,2.680106933,0,0
[CH2][S](c1ccc2ccccc2c1)c1ccc2ccccc2c1,4.581707089,2.038769482,0,0
Cc1ccncn1,6.952405562,1.808288658,0,0
Cc1cc2nc[nH]c2cc1C,5.970029989,1.010089674,0,0
O=S(=O)([N]c1ccc([N]S(=O)(=O)c2ccccc2)cc1)c1ccccc1,7.395999427,4.634963501,0,4
c1ccc(-c2ncsc2-c2ccccc2)cc1,5.873300524,2.136319395,0,0
p12p3p1p23,6.74317973,2.483339757,0,0
Cc1ccc(O)c(C(C)(C)C)c1,5.812878307,0.656721941,0,1
[O]N1C=CC=C2C=CC=C(O)[C]21,5.80045643,2.53358183,0,2
Cc1cc(-c2ccccc2)c2ccc3c(-c4ccccc4)cc(C)nc3c2n1,5.963957521,2.231508255,0,0
C#CC1=CS/C(=C2\SC=C(NC)S2)S1,4.499199939,2.069448992,0,0
CC1=CSC([C]2SC=C(Cl)S2)=[S]1,4.685469701,1.877806002,0,0
O=C(O)/C=C/C1=CC(=O)C(=O)C=C1,7.122293747,4.500307652,0,4
C=Cc1cc(C)c2nccnc2c1,6.201698892,2.740891881,0,0
CC1C(=O)CCCC1=O,7.003775691,1.945792643,0,2
CCC(=O)C(=O)O,7.458208896,3.136377478,0,3
N#Cc1c(O)ccc(O)c1C#N,6.533674221,2.887016416,0,2
[O]N1c2ccccc2N([O])c2ccccc21,5.578532283,3.567805577,0,2
O=CCCCSCCCC=O,6.27981979,1.454526825,0,2
ClCc1cccc(CCl)c1,6.948784712,3.501502839,0,0
Oc1cccc2ccccc12,5.642389588,1.716513833,0,1
N[C@@H](CC(=O)O)C(=O)O,6.701311824,1.540678665,0,4
Nc1cccnc1,5.736913813,1.363001404,0,0
c1ccc(-c2ccsc2-c2cccs2)cc1,5.502863275,2.102807958,0,0
C=CC[C@@H](O)c1cccs1,6.215177746,1.437534832,0,1
CC1=CC(=O)C=CC1=O,7.609619844,4.085919724,0,2
CC(=O)OC1CCCCC1,7.481084842,0.478681171,0,2
Cc1cc(C)c(C)c(O)c1,5.86174879,0.849640557,0,1
COC(=O)[C@@H](OC)c1cccc(OC)c1,6.163790019,2.102775081,0,4
C[C@H]1CC(=O)CC(C)(C)C1,6.919371892,1.356058955,0,1
CCCCCN(CCCCC)CCCCC,5.238411569,0.45277599,0,0
C#CC#N,8.724822971,2.544770101,0,0
c1ccc2c(c1)-c1cc3ccccc3c3cc4ccccc4c-2c13,5.48574582,2.772158427,0,0
C[C]1C=CN([O])C=C1,6.033827963,1.77391284,0,1
COC1=C[CH]N([O])C=C1,5.729710331,1.656235162,0,2
O=[N+]([O-])c1cc([N+](=O)[O-])c(Nc2ccc(-c3ccccc3)cc2)c([N+](=O)[O-])c1,5.980135252,3.982661872,0,6
C=CC1=CS/C(=C2/SC=C(C(Cl)(Cl)Cl)S2)S1,4.854376516,4.236695017,0,0
CNC1=CS/C(=C2\SC=C(OC)S2)S1,4.45253326,2.134572372,0,1
CN(C)[C]1S[C](C2=[S]C=CS2)S[C]1[N+](=O)[O-],4.888277816,3.186788901,0,2
C=CC1=CS/C(=C2/SC=C(O)S2)S1,4.632583569,1.914094516,0,1
C#CC1=CS/C(=C2/SC=C(OCCOC)S2)S1,4.701797563,2.113593304,0,2
COCCOCCOCCOC1=CS/C(=C2/SC=C([N+](=O)[O-])S2)S1,5.002190054,3.666105017,0,6
NC1=C(F)S[C](C2=[S]C=CS2)S1,4.664807768,1.980540606,1,0
COCCOC1=CS/C(=C2\SC=C(C(F)(F)F)S2)S1,4.817903814,2.295516521,3,2
CNC1=CS/C(=C2/SC=C(C(C)(C)C)S2)S1,4.382944646,1.593622628,0,0
CC1=CS/C(=C2/SC=C(/N=C(/C)O)S2)S1,4.468748333,1.765295888,0,1
N#CC1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,5.04630008,3.111094053,3,0
C=CC1=C(O)S[C](C2=[S]C=CS2)S1,4.673638948,2.313721223,0,1
C=CC1=CS[C](C2=[S]C=CS2)S1,4.636987726,1.936597378,0,0
C=CC1=CS[C](C2=[S]C(C(C)=O)=CS2)S1,4.798048358,2.639129011,0,1
CN(C)C1=CS/C(=C2/SC=C(C(Cl)(Cl)Cl)S2)S1,4.587756389,4.24283596,0,0
CC(=O)c1ccc2c(c1-c1ccccc1)NSN2,4.881511836,2.351807062,0,1
CN(C)C1=CS/C(=C2\SC=C(N)S2)S1,4.396655502,1.692745198,0,0
C#Cc1ccc2c(c1)NSN2C(C)=O,5.059267788,3.434369016,0,1
COCCOc1cc(O)cs1,5.416901689,0.999017302,0,3
CCCCC#Cc1ccccc1,6.20544252,1.560079601,0,0
N[C@H](C(=O)O)c1ccccc1,6.549468642,1.511278964,0,2
Cc1cccc2ncc([N+](=O)[O-])nc12,6.853593588,3.879268821,0,2
C[C@H]1C[C@@H]1C(=O)c1ccc([C@H](C)CC[C@@H](O)c2ccccc2)cc1,6.699734075,2.215245578,0,2
C#Cc1ccc(C2N(O)C(C)(C)C(C)(C)N2O)cc1,5.344534616,1.83305751,0,2
CCc1ccc2ccccc2c1,5.864153659,1.665747756,0,0
NCc1ccncc1,6.439455471,1.486763512,0,0
CC(C)=Cc1ccccc1,5.76913509,1.392851922,0,0
O=C(CO)[C@@H](O)[C@H](O)[C@@H](O)CO,6.864255144,2.21510369,0,6
Oc1cc(O)c2c(c1)O[C@H](c1ccc(O)c(O)c1)[C@H](O)C2,5.864320495,1.229612876,0,6
C/C=C/[C@H]1C[C@@]2(C)C(=O)CC[C@@]2(OC)O1,6.644840213,1.614888819,0,3
C[C@H]1CCC[C@@H](C)C1,7.363275482,0.37618862,0,0
C=CC1=CS/C(=C2\SC=C(C(F)(F)F)S2)S1,4.859590958,1.956123031,3,0
C/C(O)=N/C1=CS/C(=C2/SC=C(O)S2)S1,4.500375691,1.777987636,0,2
CC(=O)C1=C(C(F)(F)F)S[C](C2=[S]C=CS2)S1,4.912224699,3.181355876,3,1
Cn1c(=O)c2c3ccc4cccc5c6cccc7ccc(c2c1=O)c(c76)c3c45,5.60888284,3.187594176,0,2
C=Cc1cc(N(C)C)cs1,4.931559329,1.815447227,0,0
C#CC1=C(OCCOCCOC)S[C](C2=[S]C=CS2)S1,4.683380117,2.409607903,0,3
Cn1c(=O)c2cc3c(-c4c(F)c(F)c(F)c(F)c4F)c(-c4c(F)c(F)c(F)c(F)c4F)c4cc5c(=O)n(C)c(=O)c6cc7c(-c8c(F)c(F)c(F)c(F)c8F)c(-c8c(F)c(F)c(F)c(F)c8F)c8cc(c1=O)c2c1c3c4c(c56)c7c81,6.554200097,3.83529456,20,4
C=CN1SNc2cccc([N+](=O)[O-])c21,5.009238404,3.452940543,0,2
Cn1c(=O)c2cc3[nH][nH]c4cc5c(=O)n(C)c(=O)c6cc7[nH][nH]c8cc(c1=O)c2c1c3c4c(c56)c7c81,4.687425054,3.853101845,0,4
O=C(O)c1cscc1C(F)(F)F,7.223575737,2.288701691,3,2
O=c1[nH]cc[nH]c1=O,6.023822514,2.21985796,0,2
Fc1cc(C(F)(F)F)cs1,6.789434094,1.887386178,4,0
N#Cc1sccc1O,6.492274999,2.077096653,0,1
O=C(O)c1sccc1O,6.424572953,2.22021856,0,3
CNc1ccc(OCCOC)s1,4.57868748,1.044401444,0,2
Oc1ccsc1-c1ccccc1,5.514757172,1.741868347,0,1
CNc1cc(OC)cs1,4.778610666,0.992664423,0,1
C/C(O)=N/c1cscc1Cl,5.924821167,1.580017989,0,1
COc1sccc1Cl,5.862933533,2.615752751,0,1
O=[N+]([O-])c1cc(C(Cl)(Cl)Cl)cs1,7.461413902,3.735167969,0,2
CCN1SNc2ccc(C#N)cc21,4.601046707,3.037698709,0,0
CCc1ccsc1NC,4.805680626,0.927718564,0,0
CC(=O)c1ccc(C(=O)O)s1,7.440456303,3.206420611,0,3
O=[N+]([O-])c1sccc1-c1ccccc1,6.598567404,3.544220322,0,2
CN(C)c1cc(Cl)cs1,5.059914583,1.189602849,0,0
COCCOc1cc(N(C)C)cs1,4.851642727,0.675160092,0,2
Cl[C@H]1[C@H](Cl)[C@@H](Cl)[C@@H](Cl)[C@H](Cl)[C@H]1Cl,8.016923884,3.780564337,0,0
O=C1C=CC=CC1=O,7.08308266,4.315763048,0,2
C[C@@H](O)c1ccccc1,6.680823973,1.104688232,0,1
c1ccc2cc3ccccc3cc2c1,5.389124428,2.331208303,0,0
Cc1c[nH]cc1C(=O)O,6.153127736,1.35973487,0,2
[O]S([O])([O])CCCN1C=C[CH]C=C1,6.647810071,3.111704304,0,3
C=CCOC(=O)/C=C/C,7.159599148,2.005707044,0,2
CSc1ccccc1,5.813283898,1.276210662,0,0
C[C@@H]1CCCO1,6.870147494,0.43855965,0,1
O=C(O)c1cc(Cl)cc(Cl)c1,7.160012881,2.674001137,0,2
CC(=N/O)/C(C)=N/O,6.603736533,2.107390249,0,2
Cc1ccc(S(=O)(=O)/C=C/c2c3ccccc3cc3ccccc23)cc1,5.494297041,2.962329736,0,2
CCCCCCCCN1CCCC1=O,6.514863005,0.437688671,0,1
COc1cc([C@H](O)[C@@H](O)C=C(C)C)c(OC)c2c1C(=O)C=CC2=O,6.071270277,3.765048885,0,6
C#Cc1ccc(C(C)=O)c2c1NSN2,4.684063447,2.623306968,0,1
C/C(O)=N/N1SNc2c(C(=O)O)cccc21,4.626990035,2.288074317,0,3
Cn1c(=O)c2ccc3c4ccc5c(=O)n(C)c(=O)c6cc7ccc8cc(c1=O)c2c3c8c7c4c56,6.095090462,3.725088279,0,4
COCCOc1csc(C(F)(F)F)c1,6.11778447,1.943736486,3,2
COCCOc1ccsc1N,4.868301983,0.877280498,0,2
COCCOc1ccsc1[N+](=O)[O-],6.713662377,3.433966984,0,4
O=[N+]([O-])c1ccsc1C(Cl)(Cl)Cl,7.309661595,4.235624102,0,2
FC(F)(F)c1csc(C(F)(F)F)c1,7.36595286,2.209545577,6,0
Cc1sccc1Cl,6.204043691,2.53065656,0,0
COCCOc1sccc1C#N,6.094167294,1.975026429,0,2
N#Cc1cnc(Cl)cn1,7.768013323,3.08605088,0,0
CCc1csc(N(C)C)c1,4.802348927,0.676100849,0,0
C#Cc1cscc1NC,5.264110399,1.721767695,0,0
COCCOc1ccc([N+](=O)[O-])s1,6.395916857,3.370758507,0,4
CC(=O)c1csc(C(C)=O)c1,6.989982369,2.653530527,0,2
Cc1nccnc1F,7.252998568,2.273003626,1,0
C#Cc1ncc[nH]c1=O,6.391129792,2.892415873,0,1
COCCOCCOCCOc1ccsc1OC,5.279414912,1.052578508,0,5
CN1C=CC(=C2C=CN(C)C(N)=C2)C=C1,3.077085927,1.01686179,0,0
CCN1SN(NC)c2ccccc21,4.641072805,3.312705904,0,0
Oc1cscc1C(Cl)(Cl)Cl,6.276543703,4.561272314,0,1
CON1SNc2cccc([N+](=O)[O-])c21,5.414421053,3.520945413,0,3
CN1SNc2cc(O)ccc21,4.616786326,3.379921325,0,1
Clc1cnc(C(Cl)(Cl)Cl)cn1,7.598107159,4.237105204,0,0
CN1C=CC(=C2C=CN(CO)C=C2)C=C1Cl,3.515090011,2.650558922,0,1
CN1C=C[C]([C]2C=CN(C)C=C2Cl)C(Cl)=C1,3.4259398,1.579779761,0,0
CN1SNc2c1cccc2C(F)(F)F,4.83490439,1.798848172,3,0
C=Cc1ccsc1C(F)(F)F,6.417365411,2.189685488,3,0
COCCOC1=C(OC)S[C](C2=[S]C=CS2)S1,4.609185985,2.165829548,0,3
CN(C)[N]Oc1c([O])cccc1O,4.808936977,3.698934838,0,3
CC12CC3(C)CC(C)(C1)CC(C(C)(C)C)(C2)C3,6.564863999,0.439902834,0,0
CON,6.026149903,0.376737057,0,1
CNC(C)=O,7.194683506,0.606271056,0,1
Nc1ccc2c(c1)Sc1cc(N)ccc1N2,4.350033109,1.080304135,0,0
Cc1c(-c2ccccc2)cn2ccccc12,4.967078694,1.502593479,0,0
c1cncnc1,7.04336346,1.916048979,0,0
O=C1NC(=O)C(=O)C(=O)N1,7.831226026,4.465717306,0,4
CC(=O)c1ccc([N+](=O)[O-])o1,7.512670056,3.92783451,0,4
Cc1c(-c2ccccc2)c(Sc2ccccc2)c2ccccn12,5.008813996,1.63879178,0,0
C=CC1=C(c2ccccc2)S[C](C2=[S]C=CS2)S1,4.594377814,2.390565825,0,0
CCc1sccc1C(F)(F)F,6.51447072,1.593579816,3,0
Cc1csc(Cl)c1,6.145484285,2.634952932,0,0
N#Cc1nccnc1Cl,7.775853589,3.178788466,0,0
COCCOCCOc1ccsc1C#N,6.336999147,2.073584358,0,3
CN1C=CC(=C2C=CN(CF)C=C2C#N)C=C1,3.823335114,1.870902204,1,0
COCCOCCOC1=C(C#N)S[C](C2=[S]C=CS2)S1,4.838708182,2.519045419,0,3
COCCOCCOCCOC1=CS/C(=C2/SC=C(C(C)(C)C)S2)S1,4.572767001,1.45033938,0,4
N=C(O)[C@@H]1CC[C@@H](O)C1,6.989497941,0.767776954,0,2
CC[C@@H]1CCC[C@@H]1OC,6.945799889,0.351700844,0,1
F[C@H]1CCC[C@H]1c1ccccc1,6.794851022,0.661143071,1,0
CC1([N+](=O)[O-])CCCCC1,8.36176633,2.717695922,0,2
C=CC1CCCCC1,6.803438806,0.650780134,0,0
CC[C@@H]1CC[C@@H](C)C1,7.409306885,0.449749633,0,0
CC[C@@H]1CCC[C@@H]1C(Cl)(Cl)Cl,7.990847197,3.652034543,0,0
C#C[C@@H]1CC[C@@H](C=C)C1,6.803090508,0.72683482,0,0
CNc1cc2c(cc1C(C)(C)C)NSN2,4.536289913,1.040607306,0,0
COC1(C(=N)O)CCCCC1,6.885450211,0.631584649,0,2
CNC1=CC=C[C@@H]1[N+](=O)[O-],4.972935098,3.077644756,0,2
C/C=C(\CN(C)CCNC)OC,5.060953993,0.232418577,0,1
N#CC1=C(O)S[C](C2=[S]C=CS2)S1,4.881318282,2.689881088,0,1
CN(C)C1=C(N(C)C)S[C](C2=[S]C=CS2)S1,4.317770696,1.590147271,0,0
CNC1=C(Cl)S[C](C2=[S]C=CS2)S1,4.552080782,2.858459612,0,0
COCCOCCOC1=CS/C(=C2/SC=C(C(F)(F)F)S2)S1,4.853317631,2.298529673,3,3
C=CC1=C(C(C)(C)C)SC(=C2SC=CS2)S1,4.564231552,1.962029366,0,0
COCCOC1=C(/N=C(/C)O)S[C](C2=[S]C=CS2)S1,4.511999271,1.742369086,0,3
NC1=C(C(=O)O)S[C](C2=[S]C=CS2)S1,4.707768315,2.259172205,0,2
COCCON1SN(C(Cl)(Cl)Cl)c2ccccc21,5.691098692,5.349946734,0,2
C/C(O)=N/c1cscc1C#N,6.12116435,1.756379161,0,1
CNN1SNc2ccc(C(C)=O)cc21,4.99651983,2.346296985,0,1
C=CC1(C=C)CCCC1,6.632444578,0.796663532,0,0
O=[N+]([O-])[C@H]1CCC[C@H]1[N+](=O)[O-],8.162710168,3.161857075,0,4
C#C[C@@H]1CC[C@@H](CC)C1,7.511211751,0.568199432,0,0
N=C(O)C1CCCC1,7.004986748,0.61743015,0,1
O[C@H]1CCC[C@@H](F)C1,7.304509487,0.437858895,1,1
C#C[C@@H]1CCC[C@H]([N+](=O)[O-])C1,7.622183198,2.999690359,0,2
O=[N+]([O-])[C@@H]1CCCC[C@@H]1F,8.50913632,2.861772538,1,2
N=C(O)[C@H]1CCCC[C@H]1[N+](=O)[O-],7.296396958,3.292728095,0,3
C/C=C(\CN(C)CCNC)c1ccccc1,4.960003941,1.666936553,0,0
N=C(O)[C@H]1C=CC=C1N,4.731246844,1.04044582,0,1
C[C@H]1CCCC[C@H]1[N+](=O)[O-],7.389539344,2.863143317,0,2
CO[C@@H]1CCCC[C@@H]1[N+](=O)[O-],7.431850479,2.730998942,0,3
N=C(O)[C@H]1CC[C@H](O)CC1,7.06078956,0.583607586,0,2
CCC1=CC=C[C@@H]1OC,5.696442186,1.68871575,0,1
C#CC1=CC=C[C@@H]1CC,5.789013529,2.069895621,0,0
CCC1=CC=C[C@@H]1C#N,6.154023783,1.619577733,0,0
CNCCN(C)[C@@H]([CH]N([O])O)[N+](=O)[O-],4.679567163,3.254727403,0,4
CNc1nccnc1N(C)C,5.116511211,1.712551945,0,0
CNc1cncc(=O)[nH]1,5.529703533,2.167727093,0,1
CNc1cnc([N+](=O)[O-])cn1,6.533477937,3.340788691,0,2
C=Cc1cscc1/N=C(/C)O,5.861986531,1.613834623,0,1
Cn1c(=O)c2cc(Oc3ccccc3)c3c4c(Oc5ccccc5)cc5c(=O)n(C)c(=O)c6cc(Oc7ccccc7)c(c7c(Oc8ccccc8)cc(c1=O)c2c37)c4c56,5.327119521,3.63625369,0,8
COc1cccc2c1NSN2C(C)=O,5.078399339,3.725420876,0,2
ClN1Oc2ccccc2O1,6.699673002,5.305249353,0,2
COCCOCCOCCON1SNc2c1cccc2[N+](=O)[O-],5.427742625,3.371715414,0,6
C=Cc1ccc([N+](=O)[O-])s1,6.51609921,3.675673576,0,2
O=C(O)c1ccsc1F,6.682595469,2.382254516,1,2
CNc1cc([N+](=O)[O-])cs1,5.463412915,3.287274468,0,2
Clc1cnc(Cl)cn1,7.351524331,2.697852941,0,0
COCCOc1csc(N(C)C)c1,4.713650499,0.698359443,0,2
COCCOCCOCCOc1ccsc1F,5.893208818,1.733188531,1,4
C#C[C@H]1C=CC=C1C(=O)O,6.624187885,2.681817242,0,2
C#C[C@H]1C=CC=C1N(C)C,4.660508043,1.180539249,0,0
N[C@@H]1C=CC=C1[N+](=O)[O-],6.648376283,3.38027364,0,2
CN(C)c1cncc(C#N)n1,6.026052835,2.652351001,0,0
CC(C)(C)c1cncc(=O)[nH]1,6.272928888,2.374766297,0,1
C#C[C@H]1C=CC=C1C(=N)O,6.293206196,2.348238608,0,1
COc1cncc(C#N)n1,7.150471908,2.856943733,0,1
CNc1nccnc1/N=C(/C)O,5.450839705,1.911127351,0,1
CNc1cncc(C)n1,5.755208065,1.807510956,0,0
CNc1cncc(-c2ccccc2)n1,5.724721012,2.14876672,0,0
COCOc1cc(C(C)(C)C)cc(OC)c1C(C)(C)C,5.782295367,0.503209738,0,3
CC[C@H]1CCCC[C@H]1c1ccccc1,6.48942179,0.617807836,0,0
COc1cncc(F)n1,6.816076208,2.170763347,1,1
Cc1cncc([N+](=O)[O-])n1,7.574367512,3.80380887,0,2
CC(C)(C)c1nccnc1Cl,7.050029575,2.229104641,0,0
COc1c[nH]c(=O)cn1,5.797254181,2.550946046,0,2
CNc1cnc(Cl)cn1,5.90006471,2.158202194,0,0
Cc1cnc(N)cn1,5.91556525,1.928274879,0,0
CC(C)(C)c1c[nH]c(=O)cn1,6.205875752,2.439473191,0,1
Nc1cnc(C(F)(F)F)cn1,6.538260689,2.318374419,3,0
COCCOCCOCCOc1cncc(C(=O)O)n1,7.014686507,2.870741851,0,6
COc1c(O)c(O)c(C(C)(C)C)c2c1CCCC2,5.528768044,0.976223599,0,3
C=Cc1cncc(OCCOCCOCCOC)n1,6.37103347,2.391418061,0,4
COCCOCCOCCOc1csc(Cl)c1,5.761542336,2.649741182,0,4
CCc1ccc(N(C)C)s1,4.713118307,0.865011201,0,0
N#Cc1ccc(N)s1,5.600151022,1.947571745,0,0
O=C(O)c1sccc1C(Cl)(Cl)Cl,7.062160799,4.444822985,0,2
CNc1sccc1O,4.632448927,0.977507024,0,1
COc1sccc1N,4.820414067,0.984517128,0,1
C#CC1=C(C#N)N(C)C=CC1=C1C=CN(C)C=C1,3.635427077,2.400842281,0,0
C=Cc1nccnc1F,6.782118809,2.688969238,1,0
C#Cc1cncc(Cl)n1,7.20278267,2.760993118,0,0
CN1C=CC(=C2C=CN(C)C(O)=C2)C=C1,3.194632403,1.052530624,0,1
CCc1cncc(C(=O)O)n1,7.090853279,2.846398598,0,2
COc1cnc(/N=C(/C)O)cn1,5.885998019,1.946797453,0,2
O=C(O)c1cncc(C(Cl)(Cl)Cl)n1,7.565968398,3.203797494,0,2
N=C(O)[C@@H]1CCCC[C@@H]1c1ccccc1,6.677040344,1.224908703,0,1
C#Cc1cnc(CC)cn1,6.886321097,2.402653342,0,0
Fc1cncc(C(Cl)(Cl)Cl)n1,7.710409438,4.265897896,1,0
